,RSI_apply_to,RSI_length,corr_low,corr_high,Divergence_diff_extereme,Divergence_num_exteremes_min,Divergence_num_exteremes_max,frequency,score
272,HLCC/4,204.0,-0.2169186002416647,-0.2841698651113016,4.0,487.0,26.0,4H,-0.0995401442326446
273,open,147.0,-0.4308320035824057,-0.3827908976989444,3.0,267.0,52.0,4H,-0.0996491510380662
274,close,184.0,-0.5205387863493491,-0.4868554033111718,3.0,156.0,315.0,4H,-0.1004548771659316
275,HLCC/4,136.0,-0.4434650091748781,-0.3952953960169751,5.0,285.0,52.0,4H,-0.1016976197432942
276,low,186.0,-0.5381337739147992,-0.4959150816955079,4.0,21.0,254.0,4H,-0.102200381999518
277,high,81.0,-0.5185104471375597,-0.5269978232245928,5.0,493.0,238.0,4H,-0.1030090640794103
278,HL/2,22.0,-0.2417614423914957,-0.2838873420762352,3.0,68.0,72.0,4H,-0.1031694265226718
279,OHLC/4,11.0,-0.5374590800711274,-0.520126750602391,1.0,281.0,224.0,4H,-0.1037938278535098
280,HLC/3,80.0,-0.541046781949958,-0.5181484836491715,6.0,369.0,335.0,4H,-0.1038922169407069
281,HLC/3,80.0,-0.541046781949958,-0.5181484836491715,1.0,64.0,239.0,4H,-0.1038922169407069
282,OHLC/4,74.0,-0.5513352479826664,-0.5286142907109393,3.0,76.0,147.0,4H,-0.1052458265668604
283,OHLC/4,238.0,-0.26508903844662,-0.31487615589905,3.0,433.0,30.0,4H,-0.1053302690273654
285,HLCC/4,7.0,-0.6041261980047025,-0.4865378515186969,3.0,393.0,220.0,4H,-0.1055442953096289
284,HLCC/4,7.0,-0.6041261980047025,-0.4865378515186969,2.0,451.0,283.0,4H,-0.1055442953096289
286,high,80.0,-0.5393911326627545,-0.5477478873262471,5.0,422.0,429.0,4H,-0.1057259269944666
287,high,80.0,-0.5393911326627545,-0.5477478873262471,6.0,358.0,396.0,4H,-0.1057259269944666
288,HL/2,46.0,-0.1413562967809368,-0.1491945825631653,2.0,306.0,15.0,4H,-0.1081616127908203
289,high,79.0,-0.5601255929187816,-0.5683454442357322,5.0,124.0,239.0,4H,-0.1083891799105632
290,high,79.0,-0.5601255929187816,-0.5683454442357322,3.0,434.0,182.0,4H,-0.1083891799105632
291,high,200.0,-0.3128904832349237,-0.3431169903745344,5.0,127.0,58.0,4H,-0.1088107844581754
292,low,275.0,-0.3196129721987576,-0.3508398607306417,3.0,210.0,28.0,4H,-0.1104006231106918
293,low,232.0,-0.296469753214571,-0.3249057249309958,5.0,341.0,29.0,4H,-0.1104812545404111
294,low,182.0,-0.5823034942527239,-0.5875287075394479,3.0,122.0,137.0,4H,-0.1110229662593235
295,close,79.0,-0.6054147845610356,-0.5705578080747894,5.0,91.0,360.0,4H,-0.1113792328553825
296,close,7.0,-0.6444201350846592,-0.5439932875635256,6.0,96.0,361.0,4H,-0.1119285500765661
297,HLC/3,181.0,-0.6225715563290964,-0.5632443785666681,5.0,122.0,148.0,4H,-0.1119391601285085
298,open,164.0,-0.5927666144191902,-0.6091494908056206,6.0,206.0,196.0,4H,-0.1130374983327067
299,close,184.0,-0.6225331101936714,-0.5915497208625431,6.0,456.0,199.0,4H,-0.1137813895644771
300,HLCC/4,7.0,-0.1928355103917141,-0.178033988699593,4.0,258.0,28.0,4H,-0.1147398303363078
301,OHLC/4,135.0,-0.2450749556969537,-0.257868182247126,2.0,47.0,20.0,4H,-0.1148954007979496
302,open,148.0,-0.6120284911889095,-0.6281093303754487,2.0,55.0,267.0,4H,-0.1154220965541162
303,low,172.0,-0.6242781702098356,-0.6240084098695968,2.0,226.0,141.0,4H,-0.1159336549184177
304,low,72.0,-0.5356583429108536,-0.4896547835963259,6.0,243.0,54.0,4H,-0.1163169596404744
305,open,139.0,-0.6201831551954464,-0.6361315404918538,4.0,347.0,390.0,4H,-0.1164239408152408
306,high,207.0,-0.3244237805886097,-0.3520871085018903,6.0,378.0,46.0,4H,-0.1169401410929471
307,open,179.0,-0.607116551841771,-0.6609065781291045,1.0,190.0,250.0,4H,-0.1170821565129302
308,HL/2,12.0,-0.6436357205266491,-0.6373162528732597,2.0,479.0,294.0,4H,-0.1179464954809726
309,open,118.0,-0.6343670214440074,-0.6500782530560011,4.0,170.0,144.0,4H,-0.1181558989946809
310,HLC/3,77.0,-0.6574156234131389,-0.6368358715070596,2.0,392.0,280.0,4H,-0.1187524313365677
311,low,168.0,-0.6484819199919889,-0.6482190539017683,3.0,326.0,382.0,4H,-0.1189122377794971
312,high,271.0,-0.4313533267555117,-0.4872876019418809,3.0,141.0,70.0,4H,-0.1189148703927416
313,close,57.0,-0.6194369769777354,-0.6830252448529449,1.0,20.0,426.0,4H,-0.1191693648348498
314,high,267.0,-0.4352289484572756,-0.4910516064066836,5.0,224.0,75.0,4H,-0.1195762599634097
315,OHLC/4,22.0,-0.3102130432012969,-0.3473272745043639,2.0,398.0,96.0,4H,-0.119905648356694
316,open,97.0,-0.6559377107818531,-0.6712710254150563,3.0,450.0,297.0,4H,-0.1207647437904831
317,high,99.0,-0.3081435598876527,-0.2611493438157267,1.0,60.0,32.0,4H,-0.120972940839135
318,high,258.0,-0.4439291124322643,-0.4994937684002096,3.0,155.0,64.0,4H,-0.1210536520070836
319,close,268.0,-0.3792618453388838,-0.3909096027017582,2.0,448.0,49.0,4H,-0.1211710616359186
320,HLCC/4,76.0,-0.6728733072766093,-0.6631098108268336,3.0,55.0,160.0,4H,-0.121299659477042
321,HLCC/4,76.0,-0.6728733072766093,-0.6631098108268336,5.0,243.0,252.0,4H,-0.121299659477042
322,HLCC/4,60.0,-0.2321235002076996,-0.3022103321102167,3.0,119.0,36.0,4H,-0.1221801317005554
323,HLCC/4,176.0,-0.6947633288385129,-0.6631270508976493,5.0,414.0,198.0,4H,-0.1226020901957313
324,HLC/3,190.0,-0.3497857501706664,-0.3819895772106897,3.0,110.0,36.0,4H,-0.123214141068542
325,high,73.0,-0.6809219036651583,-0.6881794793905919,4.0,320.0,316.0,4H,-0.1232971405580414
326,close,269.0,-0.4340653621284178,-0.4376944861924238,2.0,458.0,60.0,4H,-0.1238536288093941
327,HLCC/4,275.0,-0.39127779718718,-0.4053517063066471,6.0,241.0,47.0,4H,-0.1239270615265568
328,high,50.0,-0.2406414989919462,-0.2360509760832348,4.0,205.0,23.0,4H,-0.1245331807195159
329,close,174.0,-0.7123752966357529,-0.6814741154494544,4.0,64.0,174.0,4H,-0.1247592443369188
5,HLCC/4,45.0,-0.6916279262680846,-0.7028698663805937,4.0,452.0,163.0,4H,-0.1248156795410091
330,HLC/3,172.0,-0.7143137166827218,-0.6834957527345915,3.0,345.0,366.0,4H,-0.1249956599216486
332,close,53.0,-0.6714995935343662,-0.7312153697714148,2.0,171.0,246.0,4H,-0.1252324909284652
331,close,53.0,-0.6714995935343662,-0.7312153697714148,1.0,474.0,157.0,4H,-0.1252324909284652
333,OHLC/4,169.0,-0.7030583750882308,-0.7028128028904288,5.0,406.0,388.0,4H,-0.1254961339902176
334,low,142.0,-0.7039582130317928,-0.7037129483263465,1.0,458.0,290.0,4H,-0.1256032290533201
335,HLC/3,241.0,-0.4952357075711114,-0.5043405771046815,1.0,144.0,73.0,4H,-0.1259530290292865
336,HL/2,140.0,-0.9999999999998944,-0.9999999999998944,2.0,425.0,389.0,4H,-0.1259921049894784
337,HL/2,140.0,-0.9999999999998944,-0.9999999999998944,5.0,243.0,381.0,4H,-0.1259921049894784
338,open,49.0,-0.9999999999999276,-0.9999999999999504,6.0,346.0,159.0,4H,-0.1259921049894822
339,OHLC/4,133.0,-0.9999999999999448,-0.9999999999999448,3.0,214.0,163.0,4H,-0.1259921049894827
340,OHLC/4,131.0,-0.999999999999966,-0.9999999999999664,6.0,387.0,329.0,4H,-0.1259921049894845
341,HL/2,136.0,-0.999999999999973,-0.9999999999999732,5.0,58.0,268.0,4H,-0.125992104989485
342,HLC/3,125.0,-0.999999999999976,-0.9999999999999764,4.0,219.0,461.0,4H,-0.1259921049894853
344,HL/2,134.0,-0.9999999999999802,-0.9999999999999803,4.0,232.0,331.0,4H,-0.1259921049894856
343,HL/2,134.0,-0.9999999999999802,-0.9999999999999803,2.0,165.0,294.0,4H,-0.1259921049894856
346,HL/2,133.0,-0.9999999999999828,-0.9999999999999828,5.0,285.0,283.0,4H,-0.1259921049894858
345,HLCC/4,119.0,-0.999999999999982,-0.999999999999982,1.0,363.0,192.0,4H,-0.1259921049894858
348,HLCC/4,119.0,-0.999999999999982,-0.999999999999982,1.0,117.0,163.0,4H,-0.1259921049894858
347,HLCC/4,119.0,-0.999999999999982,-0.999999999999982,1.0,465.0,202.0,4H,-0.1259921049894858
349,OHLC/4,125.0,-0.9999999999999832,-0.9999999999999836,2.0,390.0,479.0,4H,-0.1259921049894859
350,close,106.0,-0.9999999999999885,-0.9999999999999886,6.0,462.0,453.0,4H,-0.1259921049894863
351,open,25.0,-0.9999999999999878,-0.9999999999999876,2.0,194.0,447.0,4H,-0.1259921049894863
358,open,125.0,-0.9999999999999896,-0.9999999999999896,5.0,364.0,386.0,4H,-0.1259921049894864
352,open,24.0,-0.9999999999999896,-0.9999999999999898,2.0,363.0,345.0,4H,-0.1259921049894864
353,close,104.0,-0.9999999999999896,-0.9999999999999896,5.0,383.0,444.0,4H,-0.1259921049894864
354,HLCC/4,112.0,-0.9999999999999896,-0.9999999999999892,3.0,78.0,228.0,4H,-0.1259921049894864
355,close,49.0,-0.9999999999999892,-0.9999999999999892,4.0,171.0,482.0,4H,-0.1259921049894864
356,OHLC/4,118.0,-0.9999999999999888,-0.9999999999999888,4.0,241.0,174.0,4H,-0.1259921049894864
357,open,125.0,-0.9999999999999896,-0.9999999999999896,6.0,68.0,208.0,4H,-0.1259921049894864
361,HLC/3,114.0,-0.9999999999999908,-0.9999999999999912,2.0,462.0,370.0,4H,-0.1259921049894865
360,OHLC/4,113.0,-0.9999999999999905,-0.9999999999999908,6.0,127.0,223.0,4H,-0.1259921049894865
362,open,4.0,-0.9999999999999905,-0.9999999999999905,4.0,183.0,265.0,4H,-0.1259921049894865
359,close,102.0,-0.9999999999999902,-0.9999999999999902,3.0,65.0,417.0,4H,-0.1259921049894865
368,OHLC/4,48.0,-0.9999999999999928,-0.9999999999999912,1.0,483.0,479.0,4H,-0.1259921049894866
363,OHLC/4,106.0,-0.999999999999992,-0.999999999999992,3.0,213.0,225.0,4H,-0.1259921049894866
364,open,119.0,-0.999999999999992,-0.999999999999992,4.0,493.0,183.0,4H,-0.1259921049894866
365,HLCC/4,37.0,-0.999999999999992,-0.9999999999999912,2.0,312.0,444.0,4H,-0.1259921049894866
366,OHLC/4,104.0,-0.9999999999999922,-0.9999999999999925,3.0,496.0,431.0,4H,-0.1259921049894866
367,close,269.0,-0.9999999999999922,-0.9999999999999928,5.0,48.0,243.0,4H,-0.1259921049894866
369,close,65.0,-0.9999999999999916,-0.9999999999999916,5.0,484.0,442.0,4H,-0.1259921049894866
370,open,15.0,-0.9999999999999918,-0.999999999999992,3.0,159.0,312.0,4H,-0.1259921049894866
371,high,279.0,-0.9999999999999916,-0.999999999999992,6.0,13.0,261.0,4H,-0.1259921049894866
385,close,266.0,-0.9999999999999925,-0.999999999999993,6.0,443.0,134.0,4H,-0.1259921049894867
381,HLCC/4,103.0,-0.9999999999999928,-0.9999999999999928,3.0,195.0,216.0,4H,-0.1259921049894867
383,open,115.0,-0.9999999999999928,-0.9999999999999932,5.0,384.0,270.0,4H,-0.1259921049894867
384,low,272.0,-0.999999999999993,-0.9999999999999938,6.0,430.0,217.0,4H,-0.1259921049894867
382,low,280.0,-0.9999999999999928,-0.9999999999999934,2.0,184.0,161.0,4H,-0.1259921049894867
386,HL/2,120.0,-0.9999999999999932,-0.999999999999993,1.0,369.0,346.0,4H,-0.1259921049894867
378,open,115.0,-0.9999999999999928,-0.9999999999999932,3.0,454.0,263.0,4H,-0.1259921049894867
387,OHLC/4,278.0,-0.9999999999999928,-0.9999999999999936,3.0,439.0,174.0,4H,-0.1259921049894867
388,close,249.0,-0.9999999999999928,-0.9999999999999934,5.0,315.0,216.0,4H,-0.1259921049894867
380,OHLC/4,278.0,-0.9999999999999928,-0.9999999999999936,5.0,500.0,210.0,4H,-0.1259921049894867
379,close,249.0,-0.9999999999999928,-0.9999999999999934,6.0,364.0,233.0,4H,-0.1259921049894867
376,low,280.0,-0.9999999999999928,-0.9999999999999934,3.0,204.0,263.0,4H,-0.1259921049894867
375,OHLC/4,99.0,-0.9999999999999928,-0.999999999999993,2.0,310.0,217.0,4H,-0.1259921049894867
374,close,86.0,-0.9999999999999928,-0.9999999999999926,2.0,11.0,191.0,4H,-0.1259921049894867
373,HL/2,276.0,-0.9999999999999928,-0.9999999999999932,5.0,488.0,196.0,4H,-0.1259921049894867
372,high,231.0,-0.9999999999999928,-0.9999999999999936,2.0,214.0,266.0,4H,-0.1259921049894867
377,low,272.0,-0.999999999999993,-0.9999999999999938,1.0,69.0,175.0,4H,-0.1259921049894867
389,high,232.0,-0.9999999999999936,-0.9999999999999944,4.0,95.0,194.0,4H,-0.1259921049894868
391,OHLC/4,255.0,-0.9999999999999934,-0.999999999999994,5.0,2.0,203.0,4H,-0.1259921049894868
394,high,208.0,-0.9999999999999936,-0.9999999999999942,2.0,63.0,265.0,4H,-0.1259921049894868
393,OHLC/4,63.0,-0.9999999999999944,-0.9999999999999944,2.0,299.0,469.0,4H,-0.1259921049894868
392,high,210.0,-0.9999999999999938,-0.9999999999999946,6.0,66.0,162.0,4H,-0.1259921049894868
395,HL/2,180.0,-1.0,-0.9999999999999872,1.0,68.0,411.0,4H,-0.1259921049894868
390,OHLC/4,267.0,-0.9999999999999932,-0.9999999999999938,6.0,244.0,204.0,4H,-0.1259921049894868
397,HLCC/4,251.0,-0.999999999999994,-0.9999999999999944,5.0,423.0,160.0,4H,-0.1259921049894868
396,high,204.0,-0.9999999999999936,-0.9999999999999944,1.0,405.0,227.0,4H,-0.1259921049894868
3,open,106.0,-0.9999999999999943,-0.9999999999999943,1.0,472.0,337.0,4H,-0.12599210498948685
411,HLCC/4,10.0,-0.9999999999999958,-0.9999999999999948,6.0,383.0,258.0,4H,-0.1259921049894869
414,high,50.0,-0.9999999999999968,-0.9999999999999948,6.0,328.0,446.0,4H,-0.1259921049894869
409,OHLC/4,177.0,-0.999999999999996,-0.999999999999996,4.0,55.0,97.0,4H,-0.1259921049894869
410,HLC/3,97.0,-0.9999999999999948,-0.9999999999999948,3.0,261.0,491.0,4H,-0.1259921049894869
412,HLC/3,98.0,-0.999999999999995,-0.9999999999999948,2.0,173.0,191.0,4H,-0.1259921049894869
417,low,167.0,-0.999999999999996,-0.999999999999996,4.0,44.0,122.0,4H,-0.1259921049894869
415,low,7.0,-0.9999999999999952,-0.9999999999999952,5.0,8.0,478.0,4H,-0.1259921049894869
416,high,50.0,-0.9999999999999968,-0.9999999999999948,4.0,308.0,447.0,4H,-0.1259921049894869
407,HLCC/4,10.0,-0.9999999999999958,-0.9999999999999948,4.0,490.0,485.0,4H,-0.1259921049894869
418,close,294.0,-0.9999999999999976,-0.999999999999993,3.0,362.0,232.0,4H,-0.1259921049894869
408,HLC/3,95.0,-0.9999999999999948,-0.9999999999999948,3.0,400.0,493.0,4H,-0.1259921049894869
413,open,174.0,-0.9999999999999958,-0.9999999999999958,6.0,230.0,125.0,4H,-0.1259921049894869
406,HLCC/4,10.0,-0.9999999999999958,-0.9999999999999948,6.0,457.0,373.0,4H,-0.1259921049894869
404,HLCC/4,10.0,-0.9999999999999958,-0.9999999999999948,3.0,420.0,488.0,4H,-0.1259921049894869
403,HLCC/4,63.0,-0.9999999999999952,-0.9999999999999952,6.0,145.0,489.0,4H,-0.1259921049894869
402,HL/2,57.0,-0.9999999999999972,-0.9999999999999934,2.0,278.0,446.0,4H,-0.1259921049894869
401,close,294.0,-0.9999999999999976,-0.999999999999993,1.0,235.0,235.0,4H,-0.1259921049894869
400,close,294.0,-0.9999999999999976,-0.999999999999993,5.0,423.0,209.0,4H,-0.1259921049894869
399,open,176.0,-0.9999999999999956,-0.9999999999999956,2.0,288.0,84.0,4H,-0.1259921049894869
398,high,297.0,-0.9999999999999972,-0.9999999999999926,1.0,136.0,214.0,4H,-0.1259921049894869
405,HLCC/4,66.0,-0.9999999999999956,-0.9999999999999952,4.0,178.0,443.0,4H,-0.1259921049894869
439,high,189.0,-0.9999999999999988,-0.9999999999999952,1.0,274.0,220.0,4H,-0.125992104989487
433,HL/2,89.0,-0.9999999999999968,-0.9999999999999968,4.0,235.0,164.0,4H,-0.125992104989487
435,open,214.0,-0.9999999999999944,-0.9999999999999996,2.0,478.0,256.0,4H,-0.125992104989487
436,OHLC/4,146.0,-0.9999999999999964,-0.9999999999999964,3.0,286.0,486.0,4H,-0.125992104989487
437,HLCC/4,214.0,-0.9999999999999968,-0.9999999999999968,1.0,300.0,188.0,4H,-0.125992104989487
438,OHLC/4,234.0,-0.9999999999999964,-0.9999999999999964,2.0,349.0,254.0,4H,-0.125992104989487
445,high,252.0,-0.9999999999999968,-0.9999999999999972,1.0,109.0,216.0,4H,-0.125992104989487
440,HL/2,158.0,-0.9999999999999964,-0.9999999999999964,4.0,178.0,80.0,4H,-0.125992104989487
441,close,283.0,-1.0000000000000002,-0.9999999999999936,6.0,101.0,259.0,4H,-0.125992104989487
442,close,263.0,-0.9999999999999968,-0.9999999999999972,2.0,34.0,266.0,4H,-0.125992104989487
443,OHLC/4,230.0,-0.9999999999999966,-0.9999999999999968,4.0,155.0,224.0,4H,-0.125992104989487
431,OHLC/4,81.0,-0.9999999999999968,-0.9999999999999964,2.0,176.0,436.0,4H,-0.125992104989487
444,OHLC/4,237.0,-0.9999999999999966,-0.9999999999999964,4.0,170.0,184.0,4H,-0.125992104989487
432,HL/2,82.0,-0.999999999999997,-0.9999999999999968,6.0,227.0,461.0,4H,-0.125992104989487
434,close,149.0,-0.9999999999999968,-0.9999999999999968,1.0,14.0,109.0,4H,-0.125992104989487
430,HLC/3,222.0,-0.9999999999999968,-0.9999999999999968,2.0,350.0,141.0,4H,-0.125992104989487
424,low,206.0,-0.9999999999999968,-0.9999999999999968,6.0,273.0,215.0,4H,-0.125992104989487
429,low,197.0,-0.999999999999997,-0.9999999999999968,6.0,144.0,259.0,4H,-0.125992104989487
420,open,218.0,-0.999999999999994,-0.9999999999999996,4.0,23.0,257.0,4H,-0.125992104989487
421,HLC/3,22.0,-0.9999999999999964,-0.9999999999999962,6.0,426.0,441.0,4H,-0.125992104989487
422,HLC/3,179.0,-0.9999999999999968,-0.9999999999999968,5.0,119.0,347.0,4H,-0.125992104989487
423,HL/2,159.0,-0.9999999999999966,-0.9999999999999964,5.0,328.0,115.0,4H,-0.125992104989487
419,high,257.0,-0.9999999999999968,-0.9999999999999972,1.0,14.0,248.0,4H,-0.125992104989487
425,low,279.0,-0.9999999999999968,-0.9999999999999972,6.0,421.0,197.0,4H,-0.125992104989487
426,HLC/3,145.0,-0.9999999999999968,-0.9999999999999968,1.0,53.0,109.0,4H,-0.125992104989487
427,HL/2,154.0,-0.9999999999999966,-0.9999999999999966,3.0,395.0,97.0,4H,-0.125992104989487
6,low,13.0,-0.9999999999999963,-0.9999999999999963,2.0,226.0,123.0,4H,-0.125992104989487
428,low,151.0,-0.9999999999999968,-0.9999999999999966,2.0,139.0,104.0,4H,-0.125992104989487
481,low,74.0,-0.9999999999999976,-0.9999999999999976,5.0,305.0,462.0,4H,-0.1259921049894871
471,low,92.0,-0.999999999999998,-0.999999999999998,4.0,41.0,125.0,4H,-0.1259921049894871
472,HL/2,75.0,-0.9999999999999972,-0.9999999999999972,5.0,172.0,466.0,4H,-0.1259921049894871
473,open,248.0,-0.9999999999999968,-0.9999999999999974,6.0,196.0,161.0,4H,-0.1259921049894871
474,OHLC/4,123.0,-0.9999999999999976,-0.9999999999999976,2.0,158.0,137.0,4H,-0.1259921049894871
475,high,269.0,-0.9999999999999968,-0.9999999999999974,4.0,287.0,261.0,4H,-0.1259921049894871
476,OHLC/4,132.0,-0.9999999999999976,-0.9999999999999978,3.0,210.0,497.0,4H,-0.1259921049894871
477,HLC/3,204.0,-0.9999999999999972,-0.9999999999999972,3.0,292.0,228.0,4H,-0.1259921049894871
478,high,205.0,-0.9999999999999968,-0.9999999999999974,3.0,307.0,253.0,4H,-0.1259921049894871
479,OHLC/4,68.0,-0.9999999999999972,-0.9999999999999972,4.0,215.0,490.0,4H,-0.1259921049894871
480,close,271.0,-0.9999999999999968,-0.9999999999999974,6.0,223.0,231.0,4H,-0.1259921049894871
488,high,228.0,-0.9999999999999968,-0.9999999999999972,5.0,193.0,198.0,4H,-0.1259921049894871
482,low,91.0,-0.9999999999999976,-0.9999999999999976,3.0,453.0,408.0,4H,-0.1259921049894871
483,OHLC/4,195.0,-0.9999999999999974,-0.9999999999999976,6.0,78.0,164.0,4H,-0.1259921049894871
484,HLCC/4,257.0,-0.9999999999999968,-0.9999999999999974,4.0,485.0,212.0,4H,-0.1259921049894871
486,OHLC/4,91.0,-0.9999999999999974,-0.9999999999999976,4.0,200.0,177.0,4H,-0.1259921049894871
487,open,266.0,-0.9999999999999968,-0.9999999999999972,4.0,118.0,159.0,4H,-0.1259921049894871
469,HL/2,198.0,-0.9999999999999972,-0.9999999999999972,5.0,120.0,245.0,4H,-0.1259921049894871
489,close,298.0,-1.0,-0.9999999999999952,1.0,102.0,156.0,4H,-0.1259921049894871
490,HLCC/4,293.0,-1.0,-0.9999999999999952,3.0,14.0,245.0,4H,-0.1259921049894871
491,HL/2,296.0,-1.0,-0.9999999999999952,1.0,17.0,220.0,4H,-0.1259921049894871
492,HLCC/4,267.0,-0.9999999999999968,-0.9999999999999976,5.0,359.0,181.0,4H,-0.1259921049894871
493,HLC/3,299.0,-1.0000000000000002,-0.9999999999999952,5.0,51.0,166.0,4H,-0.1259921049894871
470,OHLC/4,270.0,-0.9999999999999968,-0.9999999999999974,2.0,3.0,195.0,4H,-0.1259921049894871
485,high,192.0,-0.9999999999999968,-0.9999999999999972,4.0,53.0,185.0,4H,-0.1259921049894871
468,low,253.0,-0.9999999999999968,-0.9999999999999972,4.0,45.0,265.0,4H,-0.1259921049894871
456,high,234.0,-0.9999999999999968,-0.9999999999999972,4.0,144.0,206.0,4H,-0.1259921049894871
467,OHLC/4,135.0,-0.9999999999999976,-0.9999999999999978,2.0,183.0,146.0,4H,-0.1259921049894871
446,OHLC/4,135.0,-0.9999999999999976,-0.9999999999999978,1.0,200.0,500.0,4H,-0.1259921049894871
447,high,251.0,-0.9999999999999968,-0.9999999999999974,6.0,66.0,167.0,4H,-0.1259921049894871
448,HL/2,195.0,-0.9999999999999974,-0.9999999999999974,1.0,42.0,236.0,4H,-0.1259921049894871
450,low,27.0,-1.000000000000002,-0.999999999999994,3.0,446.0,182.0,4H,-0.1259921049894871
451,open,203.0,-0.9999999999999946,-1.0,2.0,49.0,192.0,4H,-0.1259921049894871
452,high,25.0,-0.9999999999999992,-0.999999999999997,1.0,125.0,456.0,4H,-0.1259921049894871
453,HLCC/4,261.0,-0.9999999999999968,-0.9999999999999974,5.0,175.0,241.0,4H,-0.1259921049894871
454,HLCC/4,269.0,-0.9999999999999968,-0.9999999999999972,5.0,44.0,177.0,4H,-0.1259921049894871
455,low,250.0,-0.9999999999999968,-0.9999999999999974,5.0,342.0,255.0,4H,-0.1259921049894871
449,high,200.0,-0.9999999999999968,-0.9999999999999974,6.0,168.0,201.0,4H,-0.1259921049894871
457,high,243.0,-0.9999999999999968,-0.9999999999999974,2.0,370.0,199.0,4H,-0.1259921049894871
459,OHLC/4,247.0,-0.9999999999999968,-0.9999999999999974,1.0,417.0,176.0,4H,-0.1259921049894871
460,OHLC/4,193.0,-0.9999999999999976,-0.9999999999999974,4.0,277.0,156.0,4H,-0.1259921049894871
461,low,253.0,-0.9999999999999968,-0.9999999999999972,6.0,232.0,241.0,4H,-0.1259921049894871
462,close,258.0,-0.9999999999999968,-0.9999999999999974,3.0,436.0,162.0,4H,-0.1259921049894871
466,close,179.0,-0.9999999999999972,-0.9999999999999972,5.0,256.0,445.0,4H,-0.1259921049894871
463,HLC/3,278.0,-0.9999999999999968,-0.9999999999999974,3.0,411.0,232.0,4H,-0.1259921049894871
464,high,55.0,-0.9999999999999994,-0.999999999999996,1.0,403.0,473.0,4H,-0.1259921049894871
465,high,233.0,-0.9999999999999968,-0.9999999999999974,4.0,70.0,207.0,4H,-0.1259921049894871
458,low,250.0,-0.9999999999999968,-0.9999999999999974,5.0,97.0,238.0,4H,-0.1259921049894871
497,HLCC/4,81.0,-0.9999999999999988,-0.9999999999999988,3.0,289.0,421.0,4H,-0.1259921049894872
500,open,137.0,-0.999999999999999,-0.9999999999999992,3.0,331.0,477.0,4H,-0.1259921049894872
499,OHLC/4,156.0,-0.9999999999999988,-0.9999999999999988,2.0,438.0,473.0,4H,-0.1259921049894872
498,high,281.0,-1.0,-0.9999999999999968,1.0,491.0,194.0,4H,-0.1259921049894872
495,low,184.0,-0.999999999999988,-1.000000000000009,6.0,488.0,410.0,4H,-0.1259921049894872
496,low,73.0,-0.9999999999999984,-0.9999999999999984,1.0,214.0,113.0,4H,-0.1259921049894872
494,HLC/3,281.0,-1.0,-0.9999999999999972,1.0,175.0,184.0,4H,-0.1259921049894872
606,open,71.0,-1.0,-1.0,6.0,141.0,487.0,4H,-0.1259921049894873
605,HLC/3,84.0,-1.0,-1.0,4.0,142.0,381.0,4H,-0.1259921049894873
607,HLCC/4,233.0,-1.0,-1.0,5.0,227.0,239.0,4H,-0.1259921049894873
608,close,121.0,-1.0,-1.0,6.0,414.0,177.0,4H,-0.1259921049894873
584,OHLC/4,79.0,-1.0000000000000002,-1.0,4.0,379.0,461.0,4H,-0.1259921049894873
612,OHLC/4,203.0,-1.0,-1.0,6.0,378.0,230.0,4H,-0.1259921049894873
609,open,76.0,-1.0,-1.0000000000000002,3.0,232.0,466.0,4H,-0.1259921049894873
610,HLCC/4,115.0,-1.0,-1.0,1.0,248.0,260.0,4H,-0.1259921049894873
611,open,56.0,-1.0000000000000018,-0.9999999999999984,1.0,155.0,464.0,4H,-0.1259921049894873
619,HL/2,99.0,-1.0,-1.0,5.0,5.0,141.0,4H,-0.1259921049894873
613,high,167.0,-1.0,-1.0,4.0,130.0,107.0,4H,-0.1259921049894873
614,HLC/3,141.0,-1.0,-1.0,1.0,324.0,87.0,4H,-0.1259921049894873
615,HLCC/4,24.0,-1.0,-1.0,5.0,209.0,498.0,4H,-0.1259921049894873
616,HLCC/4,175.0,-1.0,-1.0,3.0,217.0,111.0,4H,-0.1259921049894873
617,high,179.0,-1.0,-1.0,5.0,417.0,284.0,4H,-0.1259921049894873
618,HL/2,157.0,-1.0,-1.0,1.0,329.0,101.0,4H,-0.1259921049894873
603,open,263.0,-0.9999999999999998,-1.0000000000000009,2.0,310.0,241.0,4H,-0.1259921049894873
620,close,178.0,-1.0,-1.0,2.0,56.0,104.0,4H,-0.1259921049894873
604,low,241.0,-1.0,-1.0,6.0,375.0,225.0,4H,-0.1259921049894873
588,HLCC/4,100.0,-1.0,-1.0,1.0,303.0,192.0,4H,-0.1259921049894873
602,HL/2,54.0,-1.0000000000000018,-0.9999999999999982,4.0,490.0,471.0,4H,-0.1259921049894873
601,HL/2,139.0,-1.0,-1.0,1.0,115.0,364.0,4H,-0.1259921049894873
583,OHLC/4,297.0,-1.0000000000000018,-0.9999999999999974,6.0,488.0,218.0,4H,-0.1259921049894873
622,open,211.0,-0.9999999999999972,-1.0000000000000029,4.0,387.0,214.0,4H,-0.1259921049894873
585,open,87.0,-1.0,-1.0,5.0,159.0,185.0,4H,-0.1259921049894873
586,HLCC/4,91.0,-0.9999999999999998,-1.0,6.0,375.0,424.0,4H,-0.1259921049894873
