,RSI_apply_to,RSI_length,corr_low,corr_high,Divergence_diff_extereme,Divergence_num_exteremes_min,Divergence_num_exteremes_max,frequency,score
286,HL/2,224.0,0.023818360608387,0.0284061721659987,4.0,22.0,231.0,4H,0.0189136287593411
287,HLCC/4,21.0,0.0144465532714078,0.0256578826387692,3.0,92.0,359.0,4H,0.0164458162886503
288,HLCC/4,176.0,0.0223865759296062,0.0065632937320117,3.0,28.0,258.0,4H,0.0113685001318081
289,high,62.0,0.085799327529828,0.0018190898983776,1.0,93.0,408.0,4H,0.0107681892024963
290,HLCC/4,80.0,0.0119376432193575,0.0023502231396417,5.0,26.0,335.0,4H,0.0092270294779784
291,close,203.0,0.0193366129681343,0.0003063372841843,6.0,23.0,227.0,4H,0.0032878387092217
292,low,242.0,-0.0023509515977141,-0.0339444924824169,6.0,47.0,203.0,4H,-0.0078232658013113
293,low,266.0,-0.0099707257986977,-0.0147861222240916,2.0,43.0,411.0,4H,-0.0095994003601683
294,HLC/3,123.0,-0.0064998991360547,-0.0126098709384445,2.0,29.0,38.0,4H,-0.0113840445868568
295,HLCC/4,115.0,-0.0131223787311615,-0.018572164552743,4.0,24.0,401.0,4H,-0.016955152313158
296,low,192.0,-0.3186191042755088,-0.0090771149606025,5.0,39.0,213.0,4H,-0.0258894981990491
297,low,263.0,-0.0554793548487218,-0.0677278147142082,2.0,50.0,146.0,4H,-0.0282498776903147
4,low,202.0,-0.3156735518673451,-0.015514188677476996,1.0,36.0,210.0,4H,-0.030858359814748465
298,low,41.0,-0.0492375578564547,-0.0754682830548639,6.0,75.0,464.0,4H,-0.0309777820772599
299,close,11.0,-0.0302294625187782,-0.0426747479466808,1.0,41.0,129.0,4H,-0.0338252396026311
300,HLC/3,10.0,-0.0988244055960886,-0.1068297296273587,3.0,249.0,208.0,4H,-0.0348234752980812
301,HLC/3,119.0,-0.0345032756726344,-0.0488773176395478,1.0,22.0,292.0,4H,-0.035262547163818
302,close,13.0,-0.0995959516481648,-0.0777365105450636,2.0,125.0,124.0,4H,-0.0359478283570444
303,close,38.0,-0.0711787227489729,-0.1105839249530439,2.0,84.0,204.0,4H,-0.0361463525754561
304,low,8.0,-0.0999678838274612,-0.0354315508747141,2.0,74.0,313.0,4H,-0.0367389070475176
305,high,86.0,-0.0488301692148958,-0.1739848498475255,3.0,133.0,291.0,4H,-0.037078057258788
306,close,29.0,-0.032271721105037,-0.0472809908967454,2.0,32.0,267.0,4H,-0.0380134306782839
307,close,12.0,-0.1305917829772213,-0.1062327716772807,5.0,211.0,306.0,4H,-0.0381427017263658
308,close,19.0,-0.0594774442536028,-0.2446094320123063,2.0,232.0,223.0,4H,-0.0387520929401737
309,open,2.0,-0.0789717927898483,-0.1356967501017361,3.0,159.0,135.0,4H,-0.0400618405501686
310,HLCC/4,98.0,-0.0443599378805529,-0.0564850118411586,2.0,24.0,5.0,4H,-0.0402376399743304
311,close,237.0,-0.2232506548533615,-0.0548732240306317,2.0,34.0,89.0,4H,-0.0418891443963056
312,low,18.0,-0.0415275543016219,-0.163873215306516,1.0,109.0,474.0,4H,-0.0433852254505457
313,low,148.0,-0.0570630501522613,-0.0674131237764081,1.0,20.0,379.0,4H,-0.0464184812980083
314,HLC/3,12.0,-0.1721083500189824,-0.1478928116063465,2.0,259.0,232.0,4H,-0.0466949232546088
315,low,136.0,-0.0483771379189842,-0.0705569604128209,2.0,17.0,213.0,4H,-0.0467843316542357
316,HL/2,92.0,-0.0510561313660517,-0.065718082699392,6.0,20.0,462.0,4H,-0.0475292457429247
317,HLC/3,8.0,-0.1709013278682178,-0.1688397850829457,4.0,220.0,148.0,4H,-0.0486885386482595
318,open,14.0,-0.0376485845892294,-0.0354124017380364,4.0,11.0,18.0,4H,-0.0496856094233464
319,close,193.0,-0.0570181119875677,-0.1129357212787667,5.0,19.0,94.0,4H,-0.0505000009234897
320,open,5.0,-0.0287901242517093,-0.0375586417251488,3.0,8.0,144.0,4H,-0.0517274570702981
321,close,244.0,-0.1079115281052625,-0.1620471435995911,5.0,22.0,18.0,4H,-0.0519118376834288
322,open,119.0,-0.0786304650587227,-0.0771613415441653,6.0,26.0,281.0,4H,-0.0526098768583015
323,close,23.0,-0.0421584421625982,-0.3078963312755521,5.0,124.0,199.0,4H,-0.053805099419656
324,low,30.0,-0.0495330592372326,-0.0933638240165659,3.0,26.0,237.0,4H,-0.0539739538394822
325,HLC/3,11.0,-0.1620247801949514,-0.1334734865420272,3.0,136.0,158.0,4H,-0.0557214160132775
326,high,77.0,-0.1184726430747094,-0.2447830228615387,4.0,191.0,279.0,4H,-0.0558277605590632
327,low,29.0,-0.1330289710733961,-0.1700500115085803,4.0,81.0,134.0,4H,-0.0565636762963606
328,close,14.0,-0.1588296240142292,-0.3420253780342251,3.0,180.0,279.0,4H,-0.0601196730718651
329,open,78.0,-0.2220887066232484,-0.2773935274851052,2.0,87.0,377.0,4H,-0.0626942334216446
330,open,223.0,-0.1242424405079288,-0.1457420893850336,5.0,21.0,188.0,4H,-0.0632889174110947
331,HLC/3,281.0,-0.2016218761995584,-0.2312464040209871,4.0,38.0,8.0,4H,-0.0654015382944441
332,HLC/3,276.0,-0.2030448405518527,-0.2326821840578275,6.0,37.0,432.0,4H,-0.065690431324383
333,close,111.0,-0.2516270861892245,-0.301765261883362,4.0,147.0,364.0,4H,-0.0672195407909671
334,HL/2,10.0,-0.2253083493935684,-0.169106319391567,6.0,133.0,264.0,4H,-0.0672990659593403
335,close,110.0,-0.2614042140172153,-0.3113937367262646,3.0,154.0,68.0,4H,-0.0687956243270218
336,close,109.0,-0.2710808274750316,-0.3209177661411672,3.0,151.0,268.0,4H,-0.0703370556954037
337,HLC/3,172.0,-0.1305090861978448,-0.1358273476872238,3.0,21.0,203.0,4H,-0.0707759957610455
338,HLCC/4,11.0,-0.3171996779273616,-0.2938411967654962,3.0,216.0,436.0,4H,-0.0719728120022428
339,close,21.0,-0.1275551730446235,-0.3929966401606219,1.0,194.0,487.0,4H,-0.0737438204858923
340,close,106.0,-0.2994876898392178,-0.3488448828442103,4.0,129.0,243.0,4H,-0.0747636406347691
342,high,93.0,-0.3309908903706315,-0.328438494228834,2.0,193.0,415.0,4H,-0.0757605923485506
341,high,93.0,-0.3309908903706315,-0.328438494228834,3.0,104.0,331.0,4H,-0.0757605923485506
343,low,40.0,-0.2301323302900866,-0.2078986754168856,4.0,61.0,455.0,4H,-0.0782125512337359
344,open,159.0,-0.1723698632105706,-0.1737224824668494,6.0,30.0,120.0,4H,-0.0782490575411718
345,close,39.0,-0.2573784028500605,-0.4711489554714137,5.0,173.0,230.0,4H,-0.0785712100884291
346,HL/2,3.0,-0.1037087929624068,-0.1107461373022199,2.0,34.0,156.0,4H,-0.0796524150109176
347,HLCC/4,11.0,-0.3088016041176257,-0.2233386979332322,2.0,94.0,260.0,4H,-0.0820183770762453
348,HLCC/4,98.0,-0.352520869579099,-0.4008515624848148,6.0,149.0,450.0,4H,-0.0826817134799769
349,HLC/3,32.0,-0.2957591752644242,-0.3191812922936193,6.0,81.0,305.0,4H,-0.082738752510248
350,HLCC/4,14.0,-0.1065933481529136,-0.1295143178018515,4.0,21.0,456.0,4H,-0.0833871361838906
351,HL/2,90.0,-0.3854545700323403,-0.3829584988800773,6.0,187.0,90.0,4H,-0.0838934975876676
352,HL/2,90.0,-0.3854545700323403,-0.3829584988800773,1.0,112.0,328.0,4H,-0.0838934975876676
353,HLCC/4,97.0,-0.3609649402686283,-0.4091159491349698,1.0,152.0,102.0,4H,-0.0839055086641678
354,HL/2,89.0,-0.3930178018100763,-0.3905303435169296,2.0,195.0,49.0,4H,-0.0849915335787203
355,OHLC/4,9.0,-0.3288800218656154,-0.2340277287224572,1.0,152.0,295.0,4H,-0.0850742767732628
356,OHLC/4,96.0,-0.1711460223576278,-0.1803943569936803,4.0,27.0,455.0,4H,-0.0851543002650578
357,low,32.0,-0.3560131645363665,-0.4501196907925509,3.0,144.0,316.0,4H,-0.0862219856494345
358,OHLC/4,17.0,-0.2676197953234801,-0.3112650292638231,1.0,128.0,81.0,4H,-0.0873466360537458
359,HLCC/4,94.0,-0.3855913220140078,-0.4331919293591899,4.0,140.0,70.0,4H,-0.0874223613863231
360,low,59.0,-0.2450993632965178,-0.3002629108725337,5.0,59.0,280.0,4H,-0.0902847967155909
361,HLC/3,87.0,-0.4200388241224257,-0.4486070760940497,5.0,188.0,366.0,4H,-0.0910063818308271
362,HLC/3,4.0,-0.0874510865297386,-0.0892832003644546,1.0,14.0,365.0,4H,-0.0920827582388934
363,HLC/3,7.0,-0.439595672056015,-0.4533900142691514,3.0,293.0,175.0,4H,-0.0927246316355149
364,HL/2,177.0,-0.436896347449985,-0.4565046707717027,4.0,45.0,390.0,4H,-0.0927458623327801
365,HL/2,79.0,-0.1818815730064654,-0.1880332210214133,1.0,28.0,373.0,4H,-0.0936292424673815
366,HLC/3,84.0,-0.4416448976466618,-0.4698751272070613,3.0,184.0,162.0,4H,-0.0939806739297331
367,HLCC/4,174.0,-0.4901981245488668,-0.4739307025700706,2.0,50.0,76.0,4H,-0.0975847964042377
368,close,86.0,-0.4630926956606715,-0.5086913178007948,3.0,199.0,15.0,4H,-0.098037918634727
369,HLCC/4,83.0,-0.4668771709819085,-0.5123669664437319,6.0,129.0,147.0,4H,-0.0985404597007678
370,HLCC/4,99.0,-0.197000487960152,-0.2031004708396909,6.0,25.0,360.0,4H,-0.0986574360398121
371,close,175.0,-0.4778102850355101,-0.5068675104202639,5.0,37.0,49.0,4H,-0.0989471553676587
372,HLC/3,199.0,-0.3417902302107207,-0.3604155018980055,5.0,29.0,351.0,4H,-0.0995140415668006
373,close,84.0,-0.4769544103284996,-0.5221491360162513,2.0,140.0,454.0,4H,-0.099872014035433
374,HLCC/4,166.0,-0.5092715652827896,-0.4930749125488582,1.0,51.0,455.0,4H,-0.1001476528810236
375,high,9.0,-0.4915720576306476,-0.5501159409607925,6.0,176.0,479.0,4H,-0.1026519341123827
376,HLC/3,78.0,-0.1721112142037764,-0.1848664214584283,2.0,21.0,98.0,4H,-0.1026554568273407
377,HLCC/4,23.0,-0.4610808479602521,-0.6147652325688479,2.0,282.0,283.0,4H,-0.1042754623891354
378,OHLC/4,25.0,-0.4636562512884694,-0.6170534627550656,2.0,348.0,353.0,4H,-0.104598703520007
379,HLC/3,155.0,-0.2732039703837218,-0.2848800378474365,2.0,25.0,194.0,4H,-0.107586142419671
380,low,79.0,-0.5366175491547647,-0.5890595205754996,4.0,130.0,461.0,4H,-0.1081337707105873
381,open,57.0,-0.5596995881484503,-0.5927505636060545,3.0,188.0,99.0,4H,-0.1098910487429575
382,low,69.0,-0.5541048710397621,-0.6057898965860457,1.0,140.0,301.0,4H,-0.1103209505231541
383,HL/2,13.0,-0.4227796706982737,-0.4139978244974149,2.0,176.0,147.0,4H,-0.1118752573560611
384,low,15.0,-0.1385933897397716,-0.1458905376164795,1.0,12.0,478.0,4H,-0.1133358691153642
385,OHLC/4,6.0,-0.3734434390083141,-0.4966972314647895,4.0,168.0,35.0,4H,-0.114060565388784
386,HLCC/4,80.0,-0.5973836541591353,-0.6470475200118169,3.0,132.0,300.0,4H,-0.1156333659985461
387,high,12.0,-0.617822690402052,-0.6391169564204614,5.0,209.0,224.0,4H,-0.116457660632136
388,OHLC/4,4.0,-0.3821409877828149,-0.5293501824337074,6.0,169.0,17.0,4H,-0.1174047204125035
389,high,54.0,-0.467433821650184,-0.5967925040472691,4.0,177.0,264.0,4H,-0.1187312156234886
390,low,39.0,-0.6483469950680287,-0.6487921970983475,3.0,154.0,434.0,4H,-0.1189390240455235
391,HLCC/4,7.0,-0.4567216983979665,-0.4685402233563115,5.0,212.0,293.0,4H,-0.1196270805482328
392,HLCC/4,25.0,-0.5924734376062099,-0.7290966569884002,4.0,331.0,336.0,4H,-0.1199972594478853
393,open,2.0,-0.1663137596764369,-0.163832518089994,2.0,23.0,140.0,4H,-0.1203657022218002
394,high,51.0,-0.4858301068383396,-0.6201267692999167,2.0,174.0,100.0,4H,-0.1218162945003879
395,HLC/3,160.0,-0.9999999999997649,-0.999999999999762,4.0,108.0,455.0,4H,-0.1259921049894674
396,low,52.0,-0.9999999999993612,-1.00000000000027,2.0,181.0,222.0,4H,-0.1259921049894718
397,low,46.0,-0.9999999999993644,-1.0000000000002731,2.0,190.0,359.0,4H,-0.1259921049894721
398,HL/2,38.0,-0.9999999999993668,-1.0000000000002756,5.0,253.0,435.0,4H,-0.1259921049894723
412,HLCC/4,31.0,-0.9999999999993676,-1.0000000000002764,5.0,246.0,345.0,4H,-0.1259921049894724
411,low,15.0,-0.999999999999368,-1.000000000000277,6.0,181.0,248.0,4H,-0.1259921049894724
415,HLC/3,30.0,-0.9999999999993684,-1.0000000000002771,5.0,224.0,440.0,4H,-0.1259921049894724
413,HLCC/4,63.0,-0.9999999999993684,-1.0000000000002771,2.0,210.0,240.0,4H,-0.1259921049894724
414,HLC/3,64.0,-0.9999999999993684,-1.0000000000002771,2.0,205.0,43.0,4H,-0.1259921049894724
416,low,15.0,-0.999999999999368,-1.000000000000277,2.0,263.0,128.0,4H,-0.1259921049894724
417,HLC/3,39.0,-0.9999999999993684,-1.0000000000002771,5.0,263.0,288.0,4H,-0.1259921049894724
409,HL/2,33.0,-0.9999999999993678,-1.000000000000277,2.0,254.0,35.0,4H,-0.1259921049894724
410,low,18.0,-0.9999999999993684,-1.0000000000002771,4.0,236.0,330.0,4H,-0.1259921049894724
408,HLC/3,39.0,-0.9999999999993684,-1.0000000000002771,2.0,248.0,212.0,4H,-0.1259921049894724
406,HLCC/4,41.0,-0.9999999999993684,-1.0000000000002771,3.0,227.0,443.0,4H,-0.1259921049894724
405,HLC/3,42.0,-0.9999999999993684,-1.0000000000002771,4.0,224.0,293.0,4H,-0.1259921049894724
404,open,20.0,-0.9999999999993684,-1.0000000000002771,2.0,173.0,244.0,4H,-0.1259921049894724
403,HLC/3,66.0,-0.9999999999993684,-1.0000000000002771,5.0,185.0,417.0,4H,-0.1259921049894724
399,HL/2,37.0,-0.9999999999993684,-1.0000000000002771,5.0,265.0,128.0,4H,-0.1259921049894724
402,open,17.0,-0.9999999999993688,-1.0000000000002776,2.0,249.0,39.0,4H,-0.1259921049894724
401,HLC/3,54.0,-0.9999999999993684,-1.0000000000002771,3.0,238.0,130.0,4H,-0.1259921049894724
400,HLC/3,35.0,-0.9999999999993684,-1.0000000000002771,6.0,248.0,413.0,4H,-0.1259921049894724
407,HLC/3,46.0,-0.9999999999993684,-1.0000000000002771,5.0,266.0,124.0,4H,-0.1259921049894724
421,HLCC/4,32.0,-0.999999999999369,-1.0000000000002778,4.0,232.0,438.0,4H,-0.1259921049894725
420,OHLC/4,34.0,-0.9999999999993696,-1.0000000000002784,3.0,261.0,454.0,4H,-0.1259921049894725
419,HL/2,36.0,-0.99999999999937,-1.0000000000002789,2.0,226.0,215.0,4H,-0.1259921049894725
418,OHLC/4,41.0,-0.99999999999937,-1.0000000000002789,5.0,240.0,88.0,4H,-0.1259921049894725
422,HL/2,41.0,-0.9999999999993704,-1.000000000000279,3.0,249.0,169.0,4H,-0.1259921049894726
423,low,40.0,-0.9999999999993712,-1.0000000000002802,2.0,179.0,68.0,4H,-0.1259921049894727
424,HLCC/4,62.0,-0.9999999999993726,-1.0000000000002816,1.0,166.0,435.0,4H,-0.1259921049894728
425,OHLC/4,160.0,-0.9999999999999536,-0.9999999999999508,6.0,153.0,468.0,4H,-0.1259921049894833
426,OHLC/4,158.0,-0.9999999999999688,-0.9999999999999658,6.0,102.0,202.0,4H,-0.1259921049894845
427,HL/2,85.0,-0.9999999999999746,-0.999999999999966,2.0,394.0,381.0,4H,-0.1259921049894848
428,OHLC/4,77.0,-0.9999999999999843,-0.999999999999976,1.0,376.0,421.0,4H,-0.1259921049894856
429,close,59.0,-0.9999999999999812,-0.9999999999999838,5.0,325.0,326.0,4H,-0.1259921049894858
430,open,165.0,-0.9999999999999848,-0.999999999999982,3.0,158.0,89.0,4H,-0.1259921049894859
431,high,150.0,-0.9999999999999866,-0.9999999999999836,4.0,158.0,485.0,4H,-0.1259921049894861
432,low,142.0,-0.9999999999999868,-0.999999999999987,5.0,168.0,39.0,4H,-0.1259921049894862
433,HLC/3,76.0,-0.9999999999999925,-0.999999999999984,4.0,494.0,454.0,4H,-0.1259921049894863
434,open,158.0,-0.9999999999999902,-0.9999999999999872,6.0,152.0,155.0,4H,-0.1259921049894864
435,OHLC/4,75.0,-0.999999999999994,-0.9999999999999856,5.0,418.0,219.0,4H,-0.1259921049894865
437,HLC/3,136.0,-0.9999999999999936,-0.9999999999999908,1.0,120.0,35.0,4H,-0.1259921049894866
436,HL/2,136.0,-0.9999999999999938,-0.999999999999991,2.0,184.0,283.0,4H,-0.1259921049894866
438,HLCC/4,29.0,-0.9999999999999948,-0.999999999999992,2.0,377.0,419.0,4H,-0.1259921049894867
439,low,228.0,-0.9999999999999888,-1.0,5.0,54.0,213.0,4H,-0.1259921049894868
440,HLC/3,125.0,-0.999999999999996,-0.9999999999999932,6.0,177.0,26.0,4H,-0.1259921049894868
441,HLC/3,123.0,-0.9999999999999964,-0.9999999999999936,1.0,181.0,413.0,4H,-0.1259921049894869
442,HLC/3,119.0,-0.999999999999997,-0.999999999999994,5.0,148.0,40.0,4H,-0.1259921049894869
443,close,6.0,-0.999999999999991,-1.0,5.0,264.0,110.0,4H,-0.1259921049894869
446,OHLC/4,70.0,-1.0000000000000009,-0.999999999999992,1.0,307.0,336.0,4H,-0.125992104989487
449,high,62.0,-0.9999999999999964,-0.9999999999999964,3.0,470.0,113.0,4H,-0.125992104989487
452,HLC/3,112.0,-0.9999999999999976,-0.9999999999999948,5.0,157.0,415.0,4H,-0.125992104989487
451,open,103.0,-0.9999999999999984,-0.9999999999999956,5.0,186.0,242.0,4H,-0.125992104989487
450,open,85.0,-0.999999999999999,-0.9999999999999944,6.0,128.0,115.0,4H,-0.125992104989487
445,high,61.0,-0.9999999999999968,-0.9999999999999966,3.0,314.0,148.0,4H,-0.125992104989487
448,OHLC/4,110.0,-0.9999999999999978,-0.9999999999999952,3.0,124.0,261.0,4H,-0.125992104989487
447,low,205.0,-0.9999999999999908,-1.000000000000002,2.0,53.0,149.0,4H,-0.125992104989487
444,high,99.0,-0.9999999999999986,-0.9999999999999954,5.0,121.0,391.0,4H,-0.125992104989487
453,close,129.0,-0.999999999999998,-0.9999999999999982,1.0,194.0,375.0,4H,-0.1259921049894871
454,open,82.0,-1.0,-0.9999999999999954,2.0,159.0,474.0,4H,-0.1259921049894871
483,OHLC/4,114.0,-1.0,-0.9999999999999972,4.0,94.0,175.0,4H,-0.1259921049894872
481,open,140.0,-1.0,-0.9999999999999972,3.0,141.0,29.0,4H,-0.1259921049894872
482,HLC/3,141.0,-1.0,-0.9999999999999968,3.0,124.0,256.0,4H,-0.1259921049894872
485,open,169.0,-1.0,-0.9999999999999972,4.0,70.0,443.0,4H,-0.1259921049894872
480,high,54.0,-0.9999999999999992,-0.9999999999999992,4.0,362.0,383.0,4H,-0.1259921049894872
479,open,169.0,-1.0,-0.9999999999999972,3.0,96.0,196.0,4H,-0.1259921049894872
478,HLCC/4,16.0,-1.0,-0.9999999999999974,4.0,306.0,339.0,4H,-0.1259921049894872
477,HL/2,147.0,-1.0,-0.999999999999997,1.0,70.0,278.0,4H,-0.1259921049894872
484,high,154.0,-1.0,-0.9999999999999972,3.0,144.0,486.0,4H,-0.1259921049894872
489,close,42.0,-0.9999999999999988,-0.9999999999999988,6.0,384.0,81.0,4H,-0.1259921049894872
486,open,26.0,-1.0000000000000004,-0.999999999999998,3.0,338.0,324.0,4H,-0.1259921049894872
487,HL/2,23.0,-1.0000000000000002,-0.999999999999998,4.0,291.0,373.0,4H,-0.1259921049894872
490,high,47.0,-0.9999999999999992,-0.9999999999999994,6.0,422.0,60.0,4H,-0.1259921049894872
491,HLC/3,101.0,-1.0,-0.9999999999999972,1.0,165.0,185.0,4H,-0.1259921049894872
492,HLC/3,127.0,-1.0,-0.999999999999997,3.0,169.0,379.0,4H,-0.1259921049894872
493,OHLC/4,32.0,-0.999999999999998,-1.0,3.0,293.0,185.0,4H,-0.1259921049894872
494,high,141.0,-1.0,-0.999999999999997,6.0,129.0,290.0,4H,-0.1259921049894872
495,HL/2,118.0,-1.0,-0.9999999999999972,5.0,116.0,307.0,4H,-0.1259921049894872
475,HLC/3,145.0,-1.0,-0.9999999999999972,4.0,80.0,282.0,4H,-0.1259921049894872
476,HL/2,147.0,-1.0,-0.999999999999997,4.0,84.0,324.0,4H,-0.1259921049894872
488,HL/2,101.0,-1.0,-0.9999999999999972,4.0,204.0,117.0,4H,-0.1259921049894872
474,HLC/3,137.0,-1.0,-0.9999999999999972,1.0,176.0,230.0,4H,-0.1259921049894872
463,HLC/3,97.0,-1.0000000000000002,-0.999999999999997,3.0,152.0,62.0,4H,-0.1259921049894872
455,HLC/3,20.0,-0.9999999999999996,-0.9999999999999972,3.0,300.0,82.0,4H,-0.1259921049894872
456,OHLC/4,155.0,-1.0000000000000002,-0.9999999999999972,1.0,158.0,81.0,4H,-0.1259921049894872
458,HLC/3,131.0,-1.0,-0.9999999999999972,1.0,81.0,158.0,4H,-0.1259921049894872
459,OHLC/4,114.0,-1.0,-0.9999999999999972,3.0,120.0,410.0,4H,-0.1259921049894872
460,HL/2,161.0,-1.0000000000000002,-0.9999999999999972,2.0,130.0,97.0,4H,-0.1259921049894872
461,low,117.0,-0.9999999999999992,-0.9999999999999992,1.0,137.0,294.0,4H,-0.1259921049894872
473,open,176.0,-0.9999999999999998,-0.9999999999999972,5.0,207.0,335.0,4H,-0.1259921049894872
462,high,47.0,-0.9999999999999992,-0.9999999999999994,1.0,358.0,54.0,4H,-0.1259921049894872
457,HL/2,149.0,-1.0,-0.9999999999999972,3.0,159.0,313.0,4H,-0.1259921049894872
464,open,152.0,-1.0,-0.9999999999999972,6.0,186.0,379.0,4H,-0.1259921049894872
469,open,100.0,-1.0,-0.9999999999999972,6.0,166.0,212.0,4H,-0.1259921049894872
465,high,24.0,-0.9999999999999998,-0.999999999999997,1.0,332.0,19.0,4H,-0.1259921049894872
472,open,155.0,-1.0,-0.999999999999997,3.0,147.0,403.0,4H,-0.1259921049894872
470,OHLC/4,120.0,-1.0,-0.9999999999999972,6.0,140.0,457.0,4H,-0.1259921049894872
471,HL/2,131.0,-1.0,-0.999999999999997,5.0,168.0,495.0,4H,-0.1259921049894872
468,HL/2,68.0,-1.000000000000003,-0.9999999999999948,3.0,434.0,130.0,4H,-0.1259921049894872
467,HLC/3,140.0,-1.0,-0.999999999999997,4.0,170.0,480.0,4H,-0.1259921049894872
466,OHLC/4,145.0,-1.0,-0.9999999999999972,4.0,110.0,215.0,4H,-0.1259921049894872
514,close,43.0,-1.0000000000000002,-1.0,6.0,306.0,309.0,4H,-0.1259921049894873
521,close,14.0,-1.0,-1.0000000000000009,4.0,245.0,8.0,4H,-0.1259921049894873
515,close,120.0,-0.9999999999999996,-0.9999999999999998,5.0,107.0,405.0,4H,-0.1259921049894873
516,high,61.0,-1.0,-1.0,6.0,369.0,312.0,4H,-0.1259921049894873
517,close,43.0,-1.0000000000000002,-1.0,5.0,373.0,152.0,4H,-0.1259921049894873
518,HL/2,18.0,-1.000000000000002,-0.9999999999999992,6.0,297.0,492.0,4H,-0.1259921049894873
519,HL/2,11.0,-1.0,-1.0000000000000002,4.0,402.0,340.0,4H,-0.1259921049894873
520,HLC/3,30.0,-0.9999999999999994,-0.9999999999999996,5.0,342.0,239.0,4H,-0.1259921049894873
525,HL/2,15.0,-1.0,-1.0,2.0,406.0,480.0,4H,-0.1259921049894873
522,close,47.0,-0.9999999999999988,-1.0000000000000009,5.0,371.0,339.0,4H,-0.1259921049894873
523,HLC/3,48.0,-1.0,-1.0,6.0,191.0,415.0,4H,-0.1259921049894873
524,HLCC/4,28.0,-1.0000000000000004,-1.0000000000000002,2.0,305.0,231.0,4H,-0.1259921049894873
526,HL/2,15.0,-1.0,-1.0,5.0,396.0,373.0,4H,-0.1259921049894873
527,low,104.0,-1.0000000000000009,-1.0000000000000009,1.0,172.0,350.0,4H,-0.1259921049894873
528,close,19.0,-0.9999999999999982,-1.000000000000001,6.0,371.0,176.0,4H,-0.1259921049894873
512,high,44.0,-1.0000000000000004,-1.0000000000000004,6.0,406.0,5.0,4H,-0.1259921049894873
513,close,44.0,-1.0,-1.0,4.0,419.0,380.0,4H,-0.1259921049894873
509,open,5.0,-1.000000000000001,-0.9999999999999986,2.0,362.0,393.0,4H,-0.1259921049894873
511,HLCC/4,8.0,-1.0000000000000002,-1.0000000000000009,1.0,346.0,328.0,4H,-0.1259921049894873
502,high,60.0,-1.0,-1.0,5.0,431.0,437.0,4H,-0.1259921049894873
510,high,58.0,-1.0,-1.0,5.0,455.0,229.0,4H,-0.1259921049894873
497,OHLC/4,10.0,-1.000000000000001,-1.0,3.0,324.0,26.0,4H,-0.1259921049894873
498,high,63.0,-1.0,-1.0,6.0,441.0,470.0,4H,-0.1259921049894873
499,low,7.0,-1.0,-1.0,1.0,480.0,265.0,4H,-0.1259921049894873
500,HLCC/4,46.0,-1.0000000000000002,-1.0000000000000002,2.0,199.0,258.0,4H,-0.1259921049894873
501,high,64.0,-1.0000000000000002,-1.0000000000000002,3.0,388.0,412.0,4H,-0.1259921049894873
496,HLCC/4,8.0,-1.0000000000000002,-1.0000000000000009,1.0,363.0,273.0,4H,-0.1259921049894873
503,HLC/3,7.0,-1.000000000000001,-0.9999999999999984,6.0,485.0,57.0,4H,-0.1259921049894873
505,high,63.0,-1.0,-1.0,6.0,317.0,102.0,4H,-0.1259921049894873
506,open,5.0,-1.0000000000000016,-0.999999999999999,3.0,259.0,170.0,4H,-0.1259921049894873
507,open,64.0,-0.9999999999999972,-1.0000000000000024,3.0,254.0,112.0,4H,-0.1259921049894873
508,high,28.0,-1.0000000000000009,-1.0000000000000009,6.0,296.0,417.0,4H,-0.1259921049894873
504,HL/2,11.0,-1.0,-1.0000000000000002,2.0,230.0,260.0,4H,-0.1259921049894873
552,open,53.0,-0.9999999999999994,-1.0000000000000049,2.0,316.0,410.0,4H,-0.1259921049894874
546,HLC/3,80.0,-1.0000000000000056,-0.999999999999997,3.0,229.0,46.0,4H,-0.1259921049894874
547,HLC/3,25.0,-1.000000000000001,-1.000000000000001,1.0,456.0,177.0,4H,-0.1259921049894874
560,close,57.0,-1.0,-1.0000000000000024,2.0,496.0,384.0,4H,-0.1259921049894874
549,OHLC/4,123.0,-1.000000000000003,-1.0000000000000004,1.0,183.0,275.0,4H,-0.1259921049894874
550,HLC/3,74.0,-1.0000000000000056,-0.9999999999999972,2.0,255.0,310.0,4H,-0.1259921049894874
551,OHLC/4,71.0,-1.0000000000000056,-0.9999999999999972,4.0,478.0,188.0,4H,-0.1259921049894874
555,HL/2,86.0,-1.0000000000000058,-0.9999999999999972,6.0,401.0,254.0,4H,-0.1259921049894874
553,HL/2,70.0,-1.0000000000000056,-0.9999999999999972,1.0,494.0,154.0,4H,-0.1259921049894874
554,HL/2,77.0,-1.0000000000000056,-0.9999999999999972,6.0,229.0,144.0,4H,-0.1259921049894874
556,HL/2,87.0,-1.0000000000000056,-0.9999999999999972,4.0,430.0,128.0,4H,-0.1259921049894874
557,OHLC/4,76.0,-1.0000000000000056,-0.9999999999999972,2.0,357.0,405.0,4H,-0.1259921049894874
558,high,75.0,-1.0,-1.0000000000000024,3.0,210.0,390.0,4H,-0.1259921049894874
559,close,158.0,-1.0,-1.0000000000000029,6.0,117.0,5.0,4H,-0.1259921049894874
544,OHLC/4,69.0,-1.0000000000000056,-0.9999999999999972,6.0,457.0,446.0,4H,-0.1259921049894874
