,RSI_apply_to,RSI_length,corr_low,corr_high,Divergence_diff_extereme,Divergence_num_exteremes_min,Divergence_num_exteremes_max,frequency,score
35,low,269.0,0.6045044205235963,0.5982464006941483,3.0,455.0,9.0,4H,0.2055087285677615
36,high,269.0,0.6522651899495625,0.6592502552144456,4.0,66.0,11.0,4H,0.2048809132564547
37,OHLC/4,228.0,0.7585967270316618,0.7573333934925183,6.0,167.0,20.0,4H,0.2003589293802658
38,close,136.0,0.5994293729432092,0.6065102451091537,2.0,275.0,19.0,4H,0.1999860092713793
39,HLC/3,155.0,0.6279272060626884,0.630006083130738,5.0,440.0,26.0,4H,0.1992636186371419
40,close,127.0,0.6502111883639128,0.6521558540915161,6.0,427.0,28.0,4H,0.1968911127669101
41,close,241.0,0.7932448318404448,0.8014542206190475,4.0,442.0,13.0,4H,0.1968592105760842
42,close,138.0,0.6402016759805683,0.6440227252012446,1.0,168.0,21.0,4H,0.195057880734013
43,high,136.0,0.6095158424513636,0.6067416955135136,1.0,165.0,26.0,4H,0.1948376778807584
44,OHLC/4,177.0,0.43952100738411,0.4420598742415415,6.0,249.0,5.0,4H,0.1947218901790132
45,low,227.0,0.668745229092217,0.6818218239370852,3.0,342.0,30.0,4H,0.1939473540994625
46,high,262.0,0.7165944216069439,0.7248250453201439,4.0,481.0,34.0,4H,0.1937365447984157
47,high,265.0,0.7729931286990798,0.7792920140782726,6.0,205.0,26.0,4H,0.1933536471490984
48,OHLC/4,141.0,0.5031898095430744,0.5100994794794069,4.0,353.0,12.0,4H,0.1929811616642316
49,close,287.0,0.7641797902029036,0.7689740665571139,3.0,445.0,24.0,4H,0.1917621230331077
50,high,253.0,0.7049040144321126,0.7056787560374733,6.0,353.0,18.0,4H,0.1909655469267616
51,low,122.0,0.4969627522384768,0.4984528263187356,3.0,11.0,13.0,4H,0.1907078826913312
52,HLCC/4,273.0,0.757633049070959,0.7617457381359755,1.0,267.0,25.0,4H,0.1906119232570009
53,HLCC/4,156.0,0.591918449955489,0.5772325418174771,5.0,261.0,16.0,4H,0.1897641749008523
54,close,185.0,0.6932070032385005,0.7032251071111232,2.0,397.0,20.0,4H,0.1896830168665841
55,HLC/3,145.0,0.3491215072960268,0.3436470023341061,4.0,32.0,3.0,4H,0.1886944226244248
56,HLCC/4,193.0,0.5280502489124015,0.5273211158880352,5.0,95.0,10.0,4H,0.1883593654056685
57,HLC/3,111.0,0.3794889955539531,0.3809521139003702,2.0,53.0,6.0,4H,0.1880510670525916
58,HLCC/4,117.0,0.4871258500552349,0.4872644200862335,5.0,430.0,14.0,4H,0.1880130390780222
59,HLCC/4,59.0,0.4004889456115956,0.3932635702161862,2.0,188.0,10.0,4H,0.1877188335970594
60,high,255.0,0.6796476035229471,0.6874384104757283,4.0,422.0,27.0,4H,0.1870173390415011
61,open,184.0,0.5768955312634103,0.5649352793277808,1.0,454.0,17.0,4H,0.1867993191778462
62,HLCC/4,118.0,0.4649814683808514,0.4659558129860407,5.0,45.0,10.0,4H,0.1866238786138242
63,HLCC/4,257.0,0.7330786559275366,0.7351787820580409,3.0,467.0,32.0,4H,0.1863123291509893
64,HLC/3,217.0,0.6740475731582974,0.6825435248910483,6.0,405.0,29.0,4H,0.1860585556898131
65,close,107.0,0.4607316947242042,0.4646990469387641,2.0,163.0,14.0,4H,0.1858861540088692
66,close,264.0,0.7276647249300044,0.7353017046173032,4.0,470.0,30.0,4H,0.1858629019351673
67,open,281.0,0.7261877008640032,0.7341198396395893,2.0,338.0,27.0,4H,0.1856374947286303
68,HLC/3,162.0,0.5366754383837368,0.5374516142416905,3.0,306.0,11.0,4H,0.1851361624804806
69,close,104.0,0.4452683122289886,0.4429372384674898,3.0,437.0,12.0,4H,0.1848011433360009
70,low,78.0,0.2859557096869206,0.2826047016338593,4.0,201.0,3.0,4H,0.184724394930131
71,low,119.0,0.5341450097065301,0.5361109650136037,1.0,244.0,18.0,4H,0.1846909075363778
72,HLC/3,220.0,0.4474496785915768,0.4662790881047647,1.0,137.0,7.0,4H,0.1842908605021234
73,low,227.0,0.6159389139585832,0.6315686321804502,4.0,275.0,34.0,4H,0.1839470070132295
74,close,257.0,0.714988700362614,0.7251857934700155,3.0,18.0,14.0,4H,0.1839260471549925
75,HLC/3,127.0,0.4355036183723298,0.4398503473708823,5.0,220.0,11.0,4H,0.1830131214805825
76,low,233.0,0.6181763788287469,0.619274052891378,1.0,37.0,19.0,4H,0.1829665746062606
77,low,128.0,0.5234410494744903,0.5245054407243323,3.0,251.0,21.0,4H,0.1821154615302862
78,high,87.0,0.5162961437484431,0.5256232021515218,2.0,72.0,20.0,4H,0.1814117293089257
79,close,158.0,0.6475637767895536,0.6561393695066144,6.0,34.0,19.0,4H,0.181190556970575
80,high,76.0,0.5093433639352212,0.5281499625596527,5.0,129.0,34.0,4H,0.1808826292475747
81,OHLC/4,177.0,0.4126016498006855,0.4112198736524908,2.0,140.0,6.0,4H,0.1793472234263001
82,close,225.0,0.6868356969527654,0.6989333556220493,2.0,344.0,14.0,4H,0.1792627098738757
83,HLCC/4,102.0,0.4331751919389283,0.4316733228016438,5.0,213.0,20.0,4H,0.1776833282359592
84,low,201.0,0.6160563781085109,0.6253148060495586,4.0,222.0,26.0,4H,0.1753674829574299
85,low,222.0,0.4749213017489144,0.4689034578613359,6.0,335.0,16.0,4H,0.1748391858665164
86,open,46.0,0.2547984681744963,0.2601892886186518,3.0,328.0,7.0,4H,0.1743915366507826
87,HLC/3,289.0,0.7161724887727513,0.7268714885597246,5.0,176.0,26.0,4H,0.1733105854452777
88,low,153.0,0.5012591942566251,0.5143853961008782,1.0,68.0,27.0,4H,0.1727668145227072
89,HL/2,272.0,0.4813822175333073,0.4803737549714747,2.0,85.0,11.0,4H,0.1719876775366884
90,high,179.0,0.5527722583943583,0.5735185318847286,2.0,28.0,31.0,4H,0.1718190153431257
91,high,68.0,0.4137269538938494,0.4375407149839743,4.0,418.0,33.0,4H,0.171776377428775
92,HLCC/4,154.0,0.5582130287780158,0.567068810592571,2.0,272.0,30.0,4H,0.171732267492961
93,HLCC/4,222.0,0.5995597969471761,0.6024492011984413,3.0,350.0,32.0,4H,0.1716433534140462
94,OHLC/4,82.0,0.3721328479858539,0.3733118377431074,2.0,289.0,8.0,4H,0.1710110169843273
95,low,123.0,0.5159127138796092,0.5247603392049311,4.0,427.0,39.0,4H,0.1695391155682238
96,HL/2,262.0,0.6934311251896649,0.7013532148792346,1.0,145.0,29.0,4H,0.1694259935650402
97,open,244.0,0.4863306750000176,0.4885663975668951,3.0,270.0,14.0,4H,0.1681234980801461
98,HLC/3,125.0,0.5113662015183578,0.5161983190630608,4.0,354.0,37.0,4H,0.1681152214789028
99,HLC/3,234.0,0.6208866212304627,0.6276942931071853,2.0,182.0,29.0,4H,0.1672298920193752
100,low,179.0,0.5710992694141493,0.5831412417678427,5.0,58.0,24.0,4H,0.1670594827960136
101,high,127.0,0.518876737484013,0.5603674323560135,4.0,182.0,43.0,4H,0.1669369047205461
102,high,115.0,0.4526732686539872,0.4503436391207205,2.0,176.0,20.0,4H,0.1649113401500832
103,OHLC/4,271.0,0.663394258494033,0.6732552211743376,3.0,407.0,33.0,4H,0.1646836483028548
104,OHLC/4,293.0,0.6068542915356601,0.6109283563071253,2.0,277.0,21.0,4H,0.1644694798766178
105,open,98.0,0.409860119663588,0.4397919772214679,1.0,96.0,16.0,4H,0.1629413845455853
106,HL/2,262.0,0.5181327197500264,0.5209648429396958,5.0,36.0,15.0,4H,0.1628507660353272
107,OHLC/4,281.0,0.4069224203270711,0.4062313543533091,6.0,92.0,8.0,4H,0.1625871191279886
108,high,283.0,0.5729224408938172,0.5856099817468983,1.0,455.0,27.0,4H,0.1590847378945782
109,HL/2,111.0,0.4199132376360835,0.4244159347774303,2.0,329.0,30.0,4H,0.1576853365250416
110,close,147.0,0.3474202414046425,0.3513335926590023,6.0,199.0,10.0,4H,0.157485868898027
111,open,250.0,0.5688531045485357,0.5593679551029749,1.0,392.0,24.0,4H,0.156300243243853
112,OHLC/4,167.0,0.5165212960472451,0.521646539836988,2.0,470.0,33.0,4H,0.1556673502294932
113,low,58.0,0.3109321117568007,0.3051884228249568,6.0,237.0,19.0,4H,0.1506070761650748
114,low,89.0,0.4554501281630523,0.4610354624486919,3.0,371.0,42.0,4H,0.149772374268005
115,high,111.0,0.4094387521432973,0.4507681454351618,3.0,491.0,38.0,4H,0.1492123909104225
116,HL/2,121.0,0.2630060161696398,0.2574565611286649,4.0,396.0,5.0,4H,0.1460413457375365
117,HLC/3,111.0,0.3713733772416402,0.3667191229905193,6.0,343.0,35.0,4H,0.1441636164692475
118,open,155.0,0.3946619302194937,0.3756302447940626,6.0,169.0,21.0,4H,0.1436609039701244
119,open,258.0,0.4883034228988175,0.4973810136846782,6.0,327.0,16.0,4H,0.1428411723403138
120,HL/2,66.0,0.3243347737849039,0.3248974599788876,5.0,311.0,31.0,4H,0.1399279246149123
121,HL/2,16.0,0.8171807403024361,0.835744134200129,3.0,471.0,180.0,4H,0.1397924823706606
122,HLCC/4,252.0,0.4797966996479524,0.4725864191395345,5.0,343.0,34.0,4H,0.1396068023360539
123,OHLC/4,14.0,0.8219762158637134,0.8237289635078006,5.0,301.0,194.0,4H,0.1393909334551523
124,HLC/3,94.0,0.341159105350861,0.3391561481929901,6.0,313.0,36.0,4H,0.1365399629489769
125,HLC/3,294.0,0.4512569362264091,0.4554535171201494,6.0,336.0,30.0,4H,0.1351086223127899
126,open,46.0,0.1844064027128846,0.1878240721067128,1.0,13.0,10.0,4H,0.1343409543979652
127,OHLC/4,123.0,0.3566989673275373,0.3596581504601646,5.0,55.0,40.0,4H,0.1321766542719375
128,HLCC/4,139.0,0.2002624157489075,0.1934391388962348,3.0,105.0,3.0,4H,0.1294525498768252
129,HLCC/4,40.0,0.194240299814326,0.1889226390821685,2.0,147.0,13.0,4H,0.1286324216073431
130,HLCC/4,50.0,0.1953220046389656,0.1852207839292087,3.0,156.0,9.0,4H,0.1280234799747688
131,HL/2,154.0,0.3857024036010135,0.3821910204187073,5.0,185.0,19.0,4H,0.1273171631905339
132,close,260.0,0.7118767806381605,0.7194212464721077,2.0,320.0,128.0,4H,0.1270035984564336
133,open,104.0,0.3157285663725088,0.3571344972085069,3.0,462.0,41.0,4H,0.1266113759331314
134,close,160.0,0.4472818740901008,0.447451000765572,4.0,230.0,52.0,4H,0.12602080830985
135,OHLC/4,160.0,0.4474111949957682,0.4467320838186839,4.0,331.0,49.0,4H,0.1259654174564133
136,HLCC/4,154.0,0.4284507535084143,0.427793852470365,4.0,185.0,52.0,4H,0.1223803854622022
137,open,286.0,0.4165100297617967,0.4361141764254371,4.0,317.0,32.0,4H,0.1220136884673363
138,HLC/3,228.0,0.4738243244606742,0.4713897646957925,6.0,209.0,50.0,4H,0.121347033124133
