,StochAstic_k,StochAstic_d,StochAstic_smooth_k,StochAstic_mamod,StochAstic_column_div,corr_low,corr_high,Divergence_diff_extereme,Divergence_num_exteremes_min,Divergence_num_exteremes_max,frequency,score
419,484.0,33.0,24.0,wma,StochAstic_k,-0.9999999999999928,-0.9999999999999928,4.0,89.0,200.0,4H,-0.1259921049894867
422,546.0,413.0,37.0,ema,StochAstic_k,-0.999999999999994,-0.9999999999999928,1.0,79.0,179.0,4H,-0.1259921049894867
423,333.0,290.0,41.0,wma,StochAstic_k,-0.999999999999988,-0.999999999999998,6.0,118.0,212.0,4H,-0.1259921049894867
424,389.0,298.0,32.0,sma,StochAstic_k,-0.9999999999999928,-0.9999999999999928,6.0,463.0,300.0,4H,-0.1259921049894867
420,498.0,46.0,24.0,sma,StochAstic_k,-0.9999999999999928,-0.9999999999999928,3.0,30.0,256.0,4H,-0.1259921049894867
421,248.0,42.0,25.0,wma,StochAstic_d,-0.9999999999999916,-0.9999999999999936,4.0,487.0,315.0,4H,-0.1259921049894867
418,464.0,454.0,24.0,ema,StochAstic_k,-0.9999999999999928,-0.9999999999999928,3.0,30.0,209.0,4H,-0.1259921049894867
428,491.0,169.0,43.0,ema,StochAstic_k,-0.9999999999999906,-0.9999999999999984,1.0,112.0,278.0,4H,-0.1259921049894868
436,873.0,785.0,7.0,ema,StochAstic_d,-0.9999999999999892,-1.0,1.0,342.0,4.0,4H,-0.1259921049894868
435,432.0,299.0,22.0,sma,StochAstic_k,-0.9999999999999936,-0.9999999999999936,5.0,202.0,269.0,4H,-0.1259921049894868
434,478.0,163.0,32.0,wma,StochAstic_k,-0.999999999999996,-0.9999999999999932,5.0,268.0,161.0,4H,-0.1259921049894868
433,353.0,157.0,27.0,sma,StochAstic_k,-0.9999999999999944,-0.9999999999999944,5.0,278.0,220.0,4H,-0.1259921049894868
432,463.0,8.0,41.0,sma,StochAstic_k,-0.999999999999998,-0.9999999999999892,4.0,2.0,295.0,4H,-0.1259921049894868
431,353.0,11.0,19.0,sma,StochAstic_k,-0.9999999999999916,-0.9999999999999956,2.0,48.0,373.0,4H,-0.1259921049894868
430,396.0,245.0,6.0,ema,StochAstic_k,-0.9999999999999925,-0.9999999999999948,3.0,115.0,242.0,4H,-0.1259921049894868
429,362.0,36.0,27.0,sma,StochAstic_k,-0.9999999999999944,-0.9999999999999944,4.0,370.0,247.0,4H,-0.1259921049894868
427,435.0,112.0,31.0,wma,StochAstic_k,-0.9999999999999952,-0.9999999999999936,3.0,359.0,220.0,4H,-0.1259921049894868
426,294.0,249.0,8.0,sma,StochAstic_k,-1.0,-0.9999999999999872,3.0,89.0,341.0,4H,-0.1259921049894868
425,352.0,235.0,5.0,sma,StochAstic_k,-1.0,-0.9999999999999872,3.0,323.0,173.0,4H,-0.1259921049894868
459,284.0,127.0,36.0,wma,StochAstic_d,-0.9999999999999944,-0.9999999999999964,1.0,171.0,207.0,4H,-0.1259921049894869
452,349.0,308.0,42.0,sma,StochAstic_k,-1.0,-0.9999999999999912,4.0,73.0,226.0,4H,-0.1259921049894869
453,370.0,3.0,38.0,ema,StochAstic_k,-0.9999999999999952,-0.9999999999999956,5.0,300.0,275.0,4H,-0.1259921049894869
