,StochAstic_k,StochAstic_d,StochAstic_smooth_k,StochAstic_mamod,StochAstic_column_div,corr_low,corr_high,Divergence_diff_extereme,Divergence_num_exteremes_min,Divergence_num_exteremes_max,frequency,score
44,848.0,529.0,13.0,wma,StochAstic_k,0.0162372314004144,0.1183757279514233,6.0,184.0,26.0,4H,0.0197368668530564
45,298.0,7.0,6.0,sma,StochAstic_d,-0.0817455137859122,-0.0539377779107716,6.0,31.0,108.0,4H,-0.0260298894284834
46,170.0,56.0,37.0,sma,StochAstic_k,-0.1803245008078927,-0.2295733704664219,6.0,125.0,104.0,4H,-0.0549134521679191
47,82.0,6.0,2.0,sma,StochAstic_d,-0.0986167885220606,-0.0910161749195143,2.0,232.0,53.0,4H,-0.0564113479046484
48,233.0,50.0,25.0,sma,StochAstic_d,-0.2412660924326953,-0.2106880291707282,3.0,30.0,45.0,4H,-0.0740870062663882
49,436.0,129.0,38.0,ema,StochAstic_k,-0.4350129498074401,-0.240096145131377,3.0,157.0,43.0,4H,-0.0747565277654925
50,420.0,230.0,37.0,sma,StochAstic_k,-0.3085123259082631,-0.3437104517497868,2.0,322.0,61.0,4H,-0.0751349064435288
51,361.0,16.0,5.0,ema,StochAstic_d,-0.3767082652991305,-0.3788974621582502,6.0,107.0,61.0,4H,-0.0829587651558446
52,500.0,258.0,20.0,wma,StochAstic_k,-0.2937624868860281,-0.3510544633145543,4.0,194.0,13.0,4H,-0.0852132955996394
53,50.0,26.0,39.0,wma,StochAstic_k,-0.1663845629506162,-0.2013394176211448,6.0,273.0,42.0,4H,-0.0955003717407848
54,108.0,34.0,47.0,ema,StochAstic_k,-0.3908715985973751,-0.3738435040934881,4.0,180.0,171.0,4H,-0.0957102391449876
55,202.0,144.0,5.0,wma,StochAstic_k,-0.2935105465649081,-0.3082517411720357,4.0,168.0,53.0,4H,-0.0967185439583608
56,795.0,129.0,22.0,sma,StochAstic_d,-0.4573502491118266,-0.4959832912192191,3.0,67.0,83.0,4H,-0.0968111366467825
57,458.0,93.0,10.0,sma,StochAstic_k,-0.2802174187782054,-0.5582581048159105,4.0,74.0,45.0,4H,-0.0979100198264188
58,459.0,86.0,18.0,wma,StochAstic_d,-0.4808532008794314,-0.5018960422167137,1.0,226.0,12.0,4H,-0.098831508580021
59,454.0,381.0,19.0,sma,StochAstic_k,-0.437511965265834,-0.2816635095361963,2.0,22.0,26.0,4H,-0.0995260655701978
60,504.0,132.0,18.0,sma,StochAstic_d,-0.5190295117346524,-0.575008723079538,6.0,499.0,75.0,4H,-0.1060821123319262
61,165.0,106.0,38.0,sma,StochAstic_d,-0.3757661361504559,-0.4576724716249605,3.0,234.0,13.0,4H,-0.1112211733323902
